Source,Destination,Packet_Count,Duration
2001:db8::422,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::419,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::421,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::420,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::418,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::416,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::417,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::414,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::413,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::412,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::411,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::410,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::409,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::408,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::405,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::407,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::406,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::404,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::403,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::402,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::401,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::399,fe80::c02d:fdff:feb0:18d7,1,0
fe80::740a:7fff:fe2a:107a,ff02::2,2,30.173748
fe80::fcb3:7cff:fe3c:b58c,ff02::2,2,31.205552
fe80::3cdf:52ff:fee9:ad08,ff02::2,2,31.205539
fe80::1481:caff:fed6:eca3,ff02::2,2,34.817164
fe80::ac5d:9cff:fe1e:7ce,ff02::2,2,34.817152
fe80::9833:6ff:fec2:c34d,ff02::2,2,38.949613
2001:db8::316,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::321,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::320,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::319,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::317,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::313,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::318,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::315,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::314,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::312,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::310,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::309,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::311,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::308,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::307,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::306,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::305,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::304,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::301,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::303,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::299,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::300,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::302,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::298,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::296,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::297,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::295,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::294,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::292,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::289,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::293,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::291,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::290,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::287,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::400,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::398,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::397,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::396,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::394,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::395,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::393,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::392,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::390,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::391,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::389,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::388,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::387,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::386,fe80::c02d:fdff:feb0:18d7,1,0
fe80::6425:a9ff:fe5f:765,ff02::2,2,30.779661
fe80::4441:80ff:fe4a:edc2,ff02::2,2,29.65617
fe80::cc86:78ff:fe14:e077,ff02::2,2,34.800872
fe80::f8e3:adff:fed0:4858,ff02::2,2,38.933172
2001:db8::474,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::475,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::473,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::472,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::470,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::471,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::469,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::468,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::467,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::466,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::465,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::464,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::463,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::462,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::461,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::460,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::459,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::457,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::458,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::456,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::455,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::454,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::452,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::453,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::451,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::450,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::449,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::448,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::446,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::447,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::445,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::443,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::444,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::442,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::441,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::439,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::440,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::438,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::437,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::436,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::434,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::435,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::433,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::432,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::429,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::431,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::428,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::430,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::427,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::423,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::385,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::384,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::383,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::382,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::381,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::380,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::379,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::377,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::378,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::376,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::375,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::374,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::373,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::371,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::372,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::368,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::370,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::369,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::366,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::367,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::365,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::362,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::364,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::363,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::360,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::361,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::358,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::359,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::357,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::355,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::356,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::354,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::1,ff02::1:ff00:238,1,0
2001:db8::1,ff02::1:ff00:243,1,0
2001:db8::1,ff02::1:ff00:236,1,0
2001:db8::1,ff02::1:ff00:206,1,0
2001:db8::1,ff02::1:ff00:221,1,0
2001:db8::1,ff02::1:ff00:203,1,0
2001:db8::1,ff02::1:ff00:210,1,0
2001:db8::1,ff02::1:ff00:159,1,0
2001:db8::1,ff02::1:ff00:232,1,0
2001:db8::1,ff02::1:ff00:207,1,0
2001:db8::1,ff02::1:ff00:195,1,0
2001:db8::501,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::500,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::499,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::498,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::497,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::1,ff02::1:ff00:245,1,0
2001:db8::1,ff02::1:ff00:255,1,0
2001:db8::1,ff02::1:ff00:242,1,0
2001:db8::1,ff02::1:ff00:257,1,0
2001:db8::1,ff02::1:ff00:249,1,0
2001:db8::1,ff02::1:ff00:256,1,0
2001:db8::1,ff02::1:ff00:224,1,0
2001:db8::1,ff02::1:ff00:217,1,0
2001:db8::1,ff02::1:ff00:241,1,0
fe80::54bd:8dff:fe25:f4e0,ff02::2,2,31.843092
fe80::1025:44ff:feb3:47f9,ff02::2,2,38.38772
2001:db8::1,ff02::1:ff00:415,1,0
fe80::18ce:cff:fe56:fe95,fe80::c02d:fdff:feb0:18d7,2,5.113279
fe80::c02d:fdff:feb0:18d7,fe80::18ce:cff:fe56:fe95,2,5.111266
fe80::a8f5:f8ff:fe4f:8729,fe80::c02d:fdff:feb0:18d7,2,5.11321
fe80::c02d:fdff:feb0:18d7,fe80::a8f5:f8ff:fe4f:8729,2,5.111236
fe80::7068:2aff:fef0:91a3,fe80::c02d:fdff:feb0:18d7,2,5.113171
fe80::c02d:fdff:feb0:18d7,fe80::7068:2aff:fef0:91a3,2,5.111218
fe80::548a:c6ff:fe16:2501,fe80::c02d:fdff:feb0:18d7,2,5.113145
fe80::c02d:fdff:feb0:18d7,fe80::548a:c6ff:fe16:2501,2,5.111201
fe80::413:34ff:feac:c5d1,fe80::c02d:fdff:feb0:18d7,2,5.113098
fe80::c02d:fdff:feb0:18d7,fe80::413:34ff:feac:c5d1,2,5.111164
fe80::b8fe:6dff:fe97:e85,fe80::c02d:fdff:feb0:18d7,2,5.113067
fe80::c02d:fdff:feb0:18d7,fe80::b8fe:6dff:fe97:e85,2,5.111143
fe80::509b:edff:feaa:93e4,fe80::c02d:fdff:feb0:18d7,2,5.113038
fe80::c02d:fdff:feb0:18d7,fe80::509b:edff:feaa:93e4,2,5.111128
fe80::ac74:12ff:febd:9c01,fe80::c02d:fdff:feb0:18d7,2,5.11301
fe80::c02d:fdff:feb0:18d7,fe80::ac74:12ff:febd:9c01,2,5.111112
fe80::649a:99ff:fe0e:389c,fe80::c02d:fdff:feb0:18d7,2,5.112984
fe80::c02d:fdff:feb0:18d7,fe80::649a:99ff:fe0e:389c,2,5.111097
fe80::e413:beff:fe08:11a5,fe80::c02d:fdff:feb0:18d7,2,5.11294
fe80::c02d:fdff:feb0:18d7,fe80::e413:beff:fe08:11a5,2,5.111061
fe80::988a:c5ff:fe9e:385d,fe80::c02d:fdff:feb0:18d7,2,5.112908
fe80::c02d:fdff:feb0:18d7,fe80::988a:c5ff:fe9e:385d,2,5.111045
fe80::94b1:54ff:fe50:93d,fe80::c02d:fdff:feb0:18d7,2,5.112874
fe80::c02d:fdff:feb0:18d7,fe80::94b1:54ff:fe50:93d,2,5.111029
fe80::e4a9:82ff:fe07:6511,fe80::c02d:fdff:feb0:18d7,2,5.112968
fe80::c02d:fdff:feb0:18d7,fe80::e4a9:82ff:fe07:6511,2,5.111012
fe80::b845:97ff:fe58:4fec,fe80::c02d:fdff:feb0:18d7,2,5.11294
fe80::c02d:fdff:feb0:18d7,fe80::b845:97ff:fe58:4fec,2,5.110994
fe80::20e7:d1ff:fe9b:6141,fe80::c02d:fdff:feb0:18d7,2,5.112915
fe80::c02d:fdff:feb0:18d7,fe80::20e7:d1ff:fe9b:6141,2,5.110978
fe80::3c11:7aff:fea2:d4eb,fe80::c02d:fdff:feb0:18d7,2,5.112886
fe80::c02d:fdff:feb0:18d7,fe80::3c11:7aff:fea2:d4eb,2,5.110961
fe80::58bc:ceff:fe0a:7f31,ff02::2,2,37.953856
fe80::4ef:5dff:fe79:fe4,ff02::2,2,37.953811
fe80::cc62:f7ff:fef0:6624,ff02::2,2,37.953796
fe80::38f4:2dff:fe2d:cde0,fe80::c02d:fdff:feb0:18d7,2,5.101155
fe80::c02d:fdff:feb0:18d7,fe80::38f4:2dff:fe2d:cde0,2,5.099229
fe80::6832:50ff:fec8:3174,ff02::2,2,30.189985
fe80::d0c3:3eff:fed2:db9e,ff02::2,2,32.234946
fe80::894:f7ff:fef5:d808,ff02::2,2,33.301965
fe80::9c66:d8ff:feaf:cc61,ff02::2,2,37.434416
fe80::48ab:47ff:fe40:eb12,ff02::2,2,33.301928
fe80::4086:51ff:fee9:4db9,ff02::2,2,37.43439
fe80::70e5:e4ff:fed5:6a90,ff02::2,2,37.434323
fe80::64c1:64ff:fefa:40ab,ff02::2,2,37.434307
fe80::c8c7:c9ff:fede:2865,fe80::c02d:fdff:feb0:18d7,2,5.120283
fe80::c02d:fdff:feb0:18d7,fe80::c8c7:c9ff:fede:2865,2,5.118755
fe80::2864:3aff:feb0:d656,fe80::c02d:fdff:feb0:18d7,2,5.119784
fe80::c02d:fdff:feb0:18d7,fe80::2864:3aff:feb0:d656,2,5.11826
fe80::4c15:7dff:fe11:31fa,fe80::c02d:fdff:feb0:18d7,2,5.119739
fe80::c02d:fdff:feb0:18d7,fe80::4c15:7dff:fe11:31fa,2,5.118225
fe80::3cef:8dff:fefc:112,fe80::c02d:fdff:feb0:18d7,2,5.119713
fe80::c02d:fdff:feb0:18d7,fe80::3cef:8dff:fefc:112,2,5.118199
fe80::74e8:7cff:fe4a:bab3,fe80::c02d:fdff:feb0:18d7,2,5.119687
fe80::c02d:fdff:feb0:18d7,fe80::74e8:7cff:fe4a:bab3,2,5.118171
fe80::b409:eeff:fe54:46b3,fe80::c02d:fdff:feb0:18d7,2,5.119661
fe80::c02d:fdff:feb0:18d7,fe80::b409:eeff:fe54:46b3,2,5.117996
fe80::dc68:ebff:fe2f:fa8e,fe80::c02d:fdff:feb0:18d7,2,5.119485
fe80::c02d:fdff:feb0:18d7,fe80::dc68:ebff:fe2f:fa8e,2,5.117954
2001:db8::1,ff02::1:ff00:192,1,0
fe80::a88b:83ff:fe79:6fd5,ff02::2,2,31.238027
fe80::87b:b9ff:fea0:7325,ff02::2,2,36.945932
fe80::5004:d5ff:feaa:c7bc,ff02::2,2,36.965788
fe80::d871:e7ff:fed4:b417,ff02::2,2,36.965754
fe80::3058:49ff:fe01:9ab3,ff02::2,2,36.965736
fe80::e48c:8eff:fed0:e75b,ff02::2,2,32.79643
fe80::6c43:56ff:fe97:f46c,ff02::2,2,36.928725
fe80::847:6eff:fe6d:2563,ff02::2,2,36.432393
fe80::a021:6fff:fe10:7db0,ff02::2,2,35.897821
fe80::60b7:9fff:fe24:f8e8,ff02::2,2,35.897808
fe80::808a:bbff:fe97:ad66,ff02::2,2,35.897797
fe80::d8b6:c4ff:fedd:d8d6,ff02::2,2,35.923581
fe80::88d2:43ff:fef0:45b9,ff02::2,2,35.923568
fe80::f41e:29ff:fe77:a34e,ff02::2,2,35.923555
fe80::341f:59ff:fe81:bb02,ff02::2,2,35.897837
fe80::ec48:70ff:fee7:55b,ff02::2,2,35.897821
fe80::1c9f:fff:feb2:5e45,ff02::2,2,38.914591
fe80::10a6:41ff:fe20:54b9,fe80::c02d:fdff:feb0:18d7,2,5.127909
fe80::c02d:fdff:feb0:18d7,fe80::10a6:41ff:fe20:54b9,2,5.127525
fe80::7836:ff:feb6:44e8,fe80::c02d:fdff:feb0:18d7,2,5.127766
fe80::c02d:fdff:feb0:18d7,fe80::7836:ff:feb6:44e8,2,5.1274
fe80::502b:d7ff:fed6:91a9,fe80::c02d:fdff:feb0:18d7,2,5.12774
fe80::c02d:fdff:feb0:18d7,fe80::502b:d7ff:fed6:91a9,2,5.127377
fe80::6c99:e1ff:fe4d:7b36,fe80::c02d:fdff:feb0:18d7,2,5.127726
fe80::c02d:fdff:feb0:18d7,fe80::6c99:e1ff:fe4d:7b36,2,5.127361
fe80::c87a:64ff:fee3:b991,fe80::c02d:fdff:feb0:18d7,2,5.127711
fe80::c02d:fdff:feb0:18d7,fe80::c87a:64ff:fee3:b991,2,5.127202
fe80::3472:17ff:feb1:42d6,fe80::c02d:fdff:feb0:18d7,2,5.127422
fe80::c02d:fdff:feb0:18d7,fe80::3472:17ff:feb1:42d6,2,5.127051
fe80::340e:caff:feab:2a57,fe80::c02d:fdff:feb0:18d7,2,5.127389
fe80::c02d:fdff:feb0:18d7,fe80::340e:caff:feab:2a57,2,5.127022
fe80::b8cf:68ff:fe12:5380,fe80::c02d:fdff:feb0:18d7,2,5.127373
fe80::c02d:fdff:feb0:18d7,fe80::b8cf:68ff:fe12:5380,2,5.127004
fe80::d0aa:f8ff:fe90:dd8a,fe80::c02d:fdff:feb0:18d7,2,5.127359
fe80::c02d:fdff:feb0:18d7,fe80::d0aa:f8ff:fe90:dd8a,2,5.126989
fe80::882c:3eff:fe4c:857d,fe80::c02d:fdff:feb0:18d7,2,5.127343
fe80::c02d:fdff:feb0:18d7,fe80::882c:3eff:fe4c:857d,2,5.126973
fe80::544e:2bff:fe34:a72f,fe80::c02d:fdff:feb0:18d7,2,5.127327
fe80::c02d:fdff:feb0:18d7,fe80::544e:2bff:fe34:a72f,2,5.126957
fe80::c8f7:76ff:fe33:b254,fe80::c02d:fdff:feb0:18d7,2,5.127313
fe80::c02d:fdff:feb0:18d7,fe80::c8f7:76ff:fe33:b254,2,5.126941
fe80::80bd:4aff:fe08:c0,fe80::c02d:fdff:feb0:18d7,2,5.127298
fe80::c02d:fdff:feb0:18d7,fe80::80bd:4aff:fe08:c0,2,5.126925
fe80::d83d:c4ff:feb4:6579,fe80::c02d:fdff:feb0:18d7,2,5.127283
fe80::c02d:fdff:feb0:18d7,fe80::d83d:c4ff:feb4:6579,2,5.126909
fe80::c4e6:17ff:fe97:eff7,fe80::c02d:fdff:feb0:18d7,2,5.12727
fe80::c02d:fdff:feb0:18d7,fe80::c4e6:17ff:fe97:eff7,2,5.126893
fe80::64a8:fff:fe95:949b,fe80::c02d:fdff:feb0:18d7,2,5.127254
fe80::c02d:fdff:feb0:18d7,fe80::64a8:fff:fe95:949b,2,5.126876
fe80::5c35:38ff:fe60:35b4,fe80::c02d:fdff:feb0:18d7,2,5.12724
fe80::c02d:fdff:feb0:18d7,fe80::5c35:38ff:fe60:35b4,2,5.126861
fe80::4889:efff:fec8:31c9,fe80::c02d:fdff:feb0:18d7,2,5.127223
fe80::c02d:fdff:feb0:18d7,fe80::4889:efff:fec8:31c9,2,5.126844
fe80::8c85:49ff:fe79:2001,fe80::c02d:fdff:feb0:18d7,2,5.127209
fe80::c02d:fdff:feb0:18d7,fe80::8c85:49ff:fe79:2001,2,5.126829
fe80::7cd1:66ff:fea9:55df,fe80::c02d:fdff:feb0:18d7,2,5.127194
fe80::c02d:fdff:feb0:18d7,fe80::7cd1:66ff:fea9:55df,2,5.126813
fe80::cc4d:eff:fea7:5f80,fe80::c02d:fdff:feb0:18d7,2,5.12718
fe80::c02d:fdff:feb0:18d7,fe80::cc4d:eff:fea7:5f80,2,5.126798
fe80::7c23:6fff:fe66:666c,fe80::c02d:fdff:feb0:18d7,2,5.127165
fe80::c02d:fdff:feb0:18d7,fe80::7c23:6fff:fe66:666c,2,5.126782
fe80::9c34:f9ff:fef1:2571,fe80::c02d:fdff:feb0:18d7,2,5.127151
fe80::c02d:fdff:feb0:18d7,fe80::9c34:f9ff:fef1:2571,2,5.126767
fe80::a055:f2ff:fed9:c99a,fe80::c02d:fdff:feb0:18d7,2,5.127086
fe80::c02d:fdff:feb0:18d7,fe80::a055:f2ff:fed9:c99a,2,5.126699
fe80::144a:1ff:fee5:8d02,fe80::c02d:fdff:feb0:18d7,2,5.127065
fe80::c02d:fdff:feb0:18d7,fe80::144a:1ff:fee5:8d02,2,5.126678
fe80::c011:5eff:fe0e:4fbb,fe80::c02d:fdff:feb0:18d7,2,5.117781
fe80::c02d:fdff:feb0:18d7,fe80::c011:5eff:fe0e:4fbb,2,5.117366
fe80::d46e:beff:fe0e:eba9,fe80::c02d:fdff:feb0:18d7,2,5.117651
fe80::c02d:fdff:feb0:18d7,fe80::d46e:beff:fe0e:eba9,2,5.117244
fe80::6425:a9ff:fe5f:765,fe80::c02d:fdff:feb0:18d7,3,2.058002
fe80::902e:55ff:fea3:b108,fe80::c02d:fdff:feb0:18d7,3,2.057756
fe80::4cd8:34ff:fe3d:af54,fe80::c02d:fdff:feb0:18d7,3,2.057708
fe80::d09d:abff:fee3:c2cd,fe80::c02d:fdff:feb0:18d7,3,2.056269
fe80::5c24:76ff:febe:ad15,fe80::c02d:fdff:feb0:18d7,3,2.055908
fe80::1cd1:1cff:fe13:1274,fe80::c02d:fdff:feb0:18d7,3,2.05583
fe80::7034:adff:fef9:ec47,fe80::c02d:fdff:feb0:18d7,3,2.055814
fe80::d0b4:9bff:fecb:7b4c,fe80::c02d:fdff:feb0:18d7,3,2.055799
fe80::c458:47ff:fe34:4d5,fe80::c02d:fdff:feb0:18d7,3,2.055783
fe80::c84a:a0ff:fe76:cbd1,fe80::c02d:fdff:feb0:18d7,3,2.055767
fe80::c80a:d0ff:feae:31,fe80::c02d:fdff:feb0:18d7,3,2.055752
fe80::e4e5:beff:fef7:5f26,fe80::c02d:fdff:feb0:18d7,3,2.055715
fe80::c03d:6fff:fe60:3f03,fe80::c02d:fdff:feb0:18d7,3,2.055697
fe80::3092:aaff:fe22:64e1,fe80::c02d:fdff:feb0:18d7,3,2.037808
fe80::496:ebff:fedb:a744,fe80::c02d:fdff:feb0:18d7,3,2.037665
fe80::1025:44ff:feb3:47f9,fe80::c02d:fdff:feb0:18d7,3,2.037648
fe80::74ca:55ff:fe1c:f26,fe80::c02d:fdff:feb0:18d7,3,2.037634
fe80::c4a9:5ff:fe65:d2fa,fe80::c02d:fdff:feb0:18d7,3,2.037618
fe80::58aa:16ff:feee:c5de,fe80::c02d:fdff:feb0:18d7,3,2.037604
fe80::348c:11ff:fee8:5f32,fe80::c02d:fdff:feb0:18d7,3,2.037587
fe80::8052:2eff:feb1:1b9c,fe80::c02d:fdff:feb0:18d7,3,2.037567
fe80::246c:c6ff:fe0d:e351,fe80::c02d:fdff:feb0:18d7,3,2.037554
fe80::c0b7:95ff:fe7e:b4d2,fe80::c02d:fdff:feb0:18d7,3,2.037541
fe80::9833:6ff:fec2:c34d,fe80::c02d:fdff:feb0:18d7,3,2.037529
fe80::a850:74ff:fe51:4076,fe80::c02d:fdff:feb0:18d7,3,2.037516
fe80::f0b4:45ff:fecb:30cb,fe80::c02d:fdff:feb0:18d7,3,2.037503
fe80::2866:fff:fe16:49e9,fe80::c02d:fdff:feb0:18d7,3,2.037489
fe80::78bb:5cff:fe95:5156,fe80::c02d:fdff:feb0:18d7,3,2.037476
fe80::7899:88ff:fe0d:92,fe80::c02d:fdff:feb0:18d7,3,2.037463
fe80::bcbf:d5ff:fe31:2854,fe80::c02d:fdff:feb0:18d7,3,2.037451
fe80::eccf:f8ff:fe8d:bddf,fe80::c02d:fdff:feb0:18d7,3,2.037436
fe80::5828:b3ff:fe89:bde7,fe80::c02d:fdff:feb0:18d7,3,2.037424
fe80::38d4:61ff:fead:7b3e,fe80::c02d:fdff:feb0:18d7,3,2.037411
fe80::3000:84ff:fe85:1ac2,fe80::c02d:fdff:feb0:18d7,3,2.037399
fe80::441b:54ff:feff:f17b,fe80::c02d:fdff:feb0:18d7,3,2.037385
fe80::80e5:a8ff:fea9:5bfb,fe80::c02d:fdff:feb0:18d7,3,2.037373
fe80::a090:17ff:fe01:1697,fe80::c02d:fdff:feb0:18d7,3,2.037359
fe80::e454:4fff:fecd:e3cf,fe80::c02d:fdff:feb0:18d7,3,2.037067
fe80::7808:c6ff:fed3:afda,fe80::c02d:fdff:feb0:18d7,3,2.035241
fe80::f010:abff:fea1:8b3e,fe80::c02d:fdff:feb0:18d7,3,2.035132
fe80::508c:d0ff:fe0f:a53a,fe80::c02d:fdff:feb0:18d7,3,2.035117
fe80::872:a1ff:fe3c:c306,fe80::c02d:fdff:feb0:18d7,3,2.035102
fe80::d40f:8cff:fe3c:d680,fe80::c02d:fdff:feb0:18d7,3,2.035088
fe80::145a:faff:fe28:5af4,fe80::c02d:fdff:feb0:18d7,3,2.035088
fe80::44e8:48ff:fee6:7f32,fe80::c02d:fdff:feb0:18d7,3,2.035072
fe80::48ae:37ff:fe1f:a777,fe80::c02d:fdff:feb0:18d7,3,2.035058
fe80::6c63:33ff:fe6e:d240,fe80::c02d:fdff:feb0:18d7,3,2.035044
fe80::5877:93ff:feff:a47b,fe80::c02d:fdff:feb0:18d7,3,2.036049
fe80::fcc8:f4ff:fe72:2ea3,fe80::c02d:fdff:feb0:18d7,3,2.036035
fe80::f41e:29ff:fe77:a34e,fe80::c02d:fdff:feb0:18d7,3,2.036021
